Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1738367640000,102381.02000000,102413.27000000,102381.02000000,102413.27000000,12.67402000,1738367819999,1297812.06946510,3342,9.92703000,1016529.22471990,0
1738367820000,102413.27000000,102439.31000000,102413.27000000,102429.56000000,18.72892000,1738367999999,1918295.15360030,3579,14.73110000,1508806.41165650,0
1738368000000,102429.56000000,102431.38000000,102319.00000000,102319.01000000,23.79118000,1738368179999,2435205.49965330,6925,7.94738000,813418.99001060,0
1738368180000,102319.01000000,102348.89000000,102274.50000000,102348.89000000,16.73888000,1738368359999,1712689.23789030,5795,11.44540000,1171100.21710080,0
1738368360000,102348.89000000,102464.92000000,102348.88000000,102464.91000000,17.26437000,1738368539999,1768451.04895370,4258,15.37578000,1574979.78073390,0
1738368540000,102464.91000000,102514.48000000,102409.32000000,102514.47000000,37.27915000,1738368719999,3820009.05177600,9964,23.77274000,2436068.59297190,0
1738368720000,102514.47000000,102570.64000000,102456.00000000,102531.98000000,45.33172000,1738368899999,4648059.71949220,6600,18.31853000,1878131.54545360,0
1738368900000,102531.98000000,102575.06000000,102400.01000000,102424.00000000,56.11608000,1738369079999,5752337.20728540,8865,18.53122000,1899689.99343110,0
1738369080000,102424.00000000,102427.79000000,102360.00000000,102376.98000000,18.84469000,1738369259999,1929512.41887150,2627,6.81468000,697700.28958470,0
1738369260000,102376.97000000,102433.20000000,102376.97000000,102433.20000000,14.29241000,1738369439999,1463551.52860720,2645,10.34714000,1059570.15145380,0
1738369440000,102433.20000000,102433.20000000,102274.50000000,102282.00000000,27.01339000,1738369619999,2765098.26423830,4422,7.54146000,771925.27297370,0
1738369620000,102282.29000000,102322.84000000,102282.28000000,102282.28000000,14.44636000,1738369799999,1477694.17221830,2906,7.73103000,790796.19595910,0
1738369800000,102282.29000000,102389.12000000,102213.07000000,102385.98000000,32.14371000,1738369979999,3288925.27449390,7639,21.88062000,2239078.75472440,0
1738369980000,102385.98000000,102440.58000000,102367.56000000,102440.58000000,11.86921000,1738370159999,1215410.29577690,3860,7.58548000,776781.42740100,0
1738370160000,102440.57000000,102499.00000000,102440.57000000,102499.00000000,28.38089000,1738370339999,2908731.87039130,3556,25.56140000,2619827.88292640,0
1738370340000,102499.00000000,102499.00000000,102449.79000000,102470.16000000,24.99963000,1738370519999,2562207.43280410,2626,17.37019000,1780303.61535780,0
1738370520000,102470.15000000,102478.85000000,102434.90000000,102458.65000000,33.05892000,1738370699999,3386865.49933190,2924,30.04903000,3078490.08969480,0
1738370700000,102458.64000000,102496.36000000,102421.80000000,102484.11000000,16.46833000,1738370879999,1687336.50826230,4433,11.25383000,1153053.41943480,0
1738370880000,102484.11000000,102499.00000000,102354.97000000,102354.97000000,39.79778000,1738371059999,4078292.82017650,4232,22.66666000,2322999.90574080,0
1738371060000,102354.97000000,102436.00000000,102354.97000000,102408.04000000,11.56301000,1738371239999,1184266.90677040,5032,5.89256000,603456.13594220,0
1738371240000,102408.03000000,102499.00000000,102397.78000000,102499.00000000,10.92077000,1738371419999,1118921.83282870,5456,6.45579000,661445.61090000,0
1738371420000,102499.00000000,102515.00000000,102494.92000000,102494.94000000,57.80128000,1738371599999,5925207.33497180,2420,49.15261000,5038701.17516480,0
