Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1738379400000,102421.95000000,102456.88000000,102405.55000000,102425.61000000,15.50001000,1738379699999,1587649.14670570,3431,9.96195000,1020396.72548190,0
1738379700000,102425.62000000,102438.81000000,102334.01000000,102383.60000000,16.47345000,1738379999999,1686471.49407840,4906,5.85262000,599150.88424640,0
1738380000000,102383.61000000,102437.99000000,102370.30000000,102393.23000000,14.26374000,1738380299999,1460639.66330010,5319,5.95325000,609602.57755030,0
1738380300000,102393.22000000,102421.72000000,102346.00000000,102346.00000000,16.56497000,1738380599999,1695943.02169700,4900,5.73157000,586772.29167770,0
1738380600000,102346.00000000,102360.00000000,102305.06000000,102320.00000000,22.38344000,1738380899999,2290445.02106770,7254,9.55080000,977282.60894400,0
1738380900000,102320.01000000,102320.01000000,102249.85000000,102257.19000000,43.85276000,1738381199999,4485158.48311750,4989,14.59883000,1492980.74427670,0
1738381200000,102257.18000000,102279.58000000,102198.52000000,102261.22000000,45.07588000,1738381499999,4608630.36464450,7334,27.38065000,2799622.02869870,0
1738381500000,102261.22000000,102282.51000000,102253.96000000,102282.51000000,18.81130000,1738381799999,1923803.59162670,2757,13.44415000,1374927.99391680,0
1738381800000,102282.50000000,102289.99000000,102253.67000000,102255.00000000,23.77022000,1738382099999,2431244.74811320,3688,14.82415000,1516256.57299840,0
1738382100000,102255.00000000,102286.08000000,102218.34000000,102249.19000000,28.97574000,1738382399999,2962879.06759750,6125,17.33737000,1772813.47756850,0
1738382400000,102249.19000000,102303.38000000,102229.86000000,102303.37000000,27.39167000,1738382699999,2801188.98529360,6037,21.18414000,2166443.33885900,0
1738382700000,102303.37000000,102331.16000000,102118.56000000,102145.92000000,51.08218000,1738382999999,5222789.21898680,11127,27.02219000,2763201.50866850,0
1738383000000,102145.92000000,102286.92000000,102144.54000000,102201.01000000,27.40947000,1738383299999,2801728.80072130,7365,19.45429000,1988485.41613050,0
1738383300000,102201.00000000,102245.40000000,102170.33000000,102231.99000000,21.88640000,1738383599999,2237089.83447120,5118,10.92330000,1116404.73856280,0
1738383600000,102232.00000000,102259.97000000,102196.00000000,102236.51000000,29.84527000,1738383899999,3050972.80818890,4655,15.29349000,1563460.73202930,0
1738383900000,102236.52000000,102253.39000000,102224.85000000,102238.06000000,14.16738000,1738384199999,1448399.19260260,2882,7.61912000,778947.31648580,0
1738384200000,102238.07000000,102404.00000000,102236.55000000,102377.53000000,30.20545000,1738384499999,3090098.53525430,5797,23.70442000,2424936.94283390,0
1738384500000,102377.52000000,102470.59000000,102377.52000000,102451.80000000,36.05647000,1738384799999,3693506.64557400,7080,27.57012000,2824190.30454880,0
1738384800000,102451.81000000,102503.03000000,102444.07000000,102493.77000000,33.62401000,1738385099999,3445808.71020980,5809,21.89297000,2243616.76955310,0
1738385100000,102493.77000000,102493.77000000,102402.32000000,102412.51000000,25.69258000,1738385399999,2632037.01673860,5237,9.48517000,971610.21526070,0
1738385400000,102412.51000000,102420.00000000,102323.01000000,102323.01000000,14.59274000,1738385699999,1493979.34641320,6039,4.55466000,466318.84914110,0
1738385700000,102323.01000000,102326.67000000,102310.86000000,102316.16000000,10.34169000,1738385999999,1058148.15377940,2904,4.25247000,435103.27658720,0
1738386000000,102316.15000000,102316.16000000,102235.29000000,102292.70000000,20.75754000,1738386299999,2123011.65021160,3406,8.97665000,918222.44719330,0
1738386300000,102292.69000000,102375.61000000,102292.69000000,102367.64000000,20.59598000,1738386599999,2107488.12618260,2894,16.80269000,1719315.64077570,0
1738386600000,102367.64000000,102382.25000000,102335.34000000,102352.40000000,49.14381000,1738386899999,5030475.08314830,3017,10.66963000,1092254.92434890,0
1738386900000,102352.39000000,102458.41000000,102348.00000000,102458.41000000,16.10838000,1738387199999,1649379.80626660,4860,12.07827000,1236751.75602280,0
1738387200000,102458.41000000,102465.97000000,102412.00000000,102465.96000000,17.62713000,1738387499999,1805689.07982820,6760,9.68881000,992464.76805560,0
1738387500000,102465.96000000,102479.48000000,102450.00000000,102479.47000000,11.62840000,1738387799999,1191559.69944050,2643,5.19745000,532563.21951830,0
1738387800000,102479.47000000,102505.77000000,102437.11000000,102455.49000000,18.27174000,1738388099999,1872395.88773320,4680,6.88017000,705061.01690530,0
1738388100000,102455.49000000,102549.39000000,102455.49000000,102549.39000000,17.20692000,1738388399999,1763642.78641340,3344,9.86447000,1011144.18202890,0
1738388400000,102549.38000000,102588.57000000,102549.01000000,102549.01000000,19.93799000,1738388699999,2044930.23287390,3971,9.79604000,1004694.46170880,0
1738388700000,102549.02000000,102551.56000000,102496.22000000,102551.56000000,24.82839000,1738388999999,2545021.63890630,4496,16.15929000,1656363.25542350,0
1738389000000,102551.55000000,102551.56000000,102481.50000000,102491.72000000,29.99432000,1738389299999,3074605.06503690,3825,13.43093000,1376668.89765680,0
1738389300000,102491.72000000,102500.00000000,102491.01000000,102500.00000000,8.58437000,1738389599999,879866.12614940,1818,6.03832000,618904.30678400,0
1738389600000,102500.00000000,102500.00000000,102451.08000000,102451.08000000,11.88105000,1738389899999,1217523.32889170,3693,6.59929000,676291.72918680,0
1738389900000,102451.08000000,102577.12000000,102451.08000000,102478.28000000,31.09056000,1738390199999,3187711.77870510,5601,11.67857000,1197305.90235370,0
1738390200000,102478.28000000,102478.29000000,102429.59000000,102429.60000000,8.65555000,1738390499999,886678.28196770,3152,2.97239000,304485.46295820,0
1738390500000,102429.59000000,102429.59000000,102387.53000000,102388.00000000,20.84746000,1738390799999,2135015.50215790,2130,4.07949000,417797.25465480,0
1738390800000,102387.99000000,102388.00000000,102313.72000000,102339.99000000,17.74069000,1738391099999,1815753.56087470,5536,4.81415000,492686.23320080,0
1738391100000,102340.00000000,102388.00000000,102339.99000000,102354.90000000,13.89792000,1738391399999,1422679.06288970,4898,3.93947000,403231.21033570,0
1738391400000,102354.89000000,102446.14000000,102346.81000000,102346.81000000,25.10590000,1738391699999,2570491.43515510,5889,12.11431000,1240400.25282520,0
1738391700000,102346.82000000,102373.33000000,102312.22000000,102324.71000000,13.16518000,1738391999999,1347419.95930670,4359,3.86656000,395714.03246210,0
1738392000000,102324.72000000,102327.31000000,102250.00000000,102294.07000000,22.53348000,1738392299999,2304748.90110550,7241,10.46891000,1070734.68180900,0
1738392300000,102294.07000000,102294.08000000,102184.46000000,102280.48000000,31.13442000,1738392599999,3182628.52761940,9171,8.88579000,908284.45230600,0
1738392600000,102280.47000000,102400.71000000,102280.47000000,102389.76000000,15.83187000,1738392899999,1620252.46470390,5587,12.07941000,1236222.84178040,0
1738392900000,102389.76000000,102402.91000000,102379.82000000,102402.91000000,20.08675000,1738393199999,2056621.82459370,2954,11.82164000,1210378.49284330,0
1738393200000,102402.91000000,102454.10000000,102369.26000000,102447.88000000,20.01966000,1738393499999,2050161.85465060,4167,12.19829000,1249269.90622500,0
1738393500000,102447.87000000,102476.45000000,102440.00000000,102476.44000000,18.61200000,1738393799999,1906825.56872930,3368,6.00485000,615188.35655980,0
1738393800000,102476.44000000,102494.69000000,102443.36000000,102443.36000000,14.32739000,1738394099999,1468278.75326670,3756,6.74411000,691165.07008470,0
1738394100000,102443.36000000,102443.37000000,102338.31000000,102348.91000000,36.90560000,1738394399999,3779360.84891100,6474,8.86071000,907256.30285360,0
1738394400000,102348.90000000,102348.91000000,102265.55000000,102292.22000000,17.24690000,1738394699999,1764395.54896020,4055,3.64384000,372772.48686010,0
1738394700000,102292.22000000,102333.00000000,102290.95000000,102301.44000000,15.32519000,1738394999999,1567733.01604570,3201,5.93330000,606965.83177890,0
1738395000000,102301.44000000,102380.00000000,102280.00000000,102280.00000000,18.20037000,1738395299999,1862613.22943510,5016,8.15004000,834092.75918120,0
1738395300000,102280.01000000,102280.01000000,102226.48000000,102239.93000000,20.01369000,1738395599999,2046331.86553510,4405,7.06770000,722620.78654690,0
1738395600000,102239.94000000,102258.95000000,102196.07000000,102196.08000000,19.96666000,1738395899999,2041332.43834130,4850,12.06940000,1234009.52119990,0
1738395900000,102196.08000000,102273.33000000,102182.25000000,102182.26000000,24.52946000,1738396199999,2507181.62608780,5161,12.94808000,1323495.41875850,0
1738396200000,102182.25000000,102213.16000000,102179.01000000,102204.40000000,19.42219000,1738396499999,1984839.16982200,3952,10.02012000,1023979.95934580,0
1738396500000,102204.40000000,102204.64000000,102161.82000000,102166.49000000,18.69779000,1738396799999,1910537.80917600,3716,5.75943000,588487.00453090,0
1738396800000,102166.49000000,102221.35000000,102166.48000000,102213.99000000,21.05200000,1738397099999,2151365.78931040,4981,11.00782000,1124911.13224190,0
1738397100000,102213.99000000,102219.45000000,102176.21000000,102217.99000000,23.81333000,1738397399999,2433661.98303090,5258,9.86993000,1008673.22741830,0
1738397400000,102218.00000000,102276.99000000,102198.05000000,102205.63000000,21.49343000,1738397699999,2197587.82848700,6802,8.93705000,913707.31575910,0
1738397700000,102205.64000000,102205.64000000,102010.00000000,102041.15000000,92.68126000,1738397999999,9461036.03019090,11440,11.18499000,1141886.87242330,0
1738398000000,102041.14000000,102116.14000000,102010.00000000,102010.00000000,30.26572000,1738398299999,3089367.52553380,6522,9.42792000,962256.28481030,0
1738398300000,102010.01000000,102027.02000000,101952.00000000,102009.26000000,177.17297000,1738398599999,18072516.12159590,15491,24.41211000,2490023.95359590,0
1738398600000,102009.27000000,102009.27000000,101932.00000000,101971.79000000,46.13321000,1738398899999,4704213.56375730,11423,14.86446000,1515663.89734810,0
1738398900000,101971.79000000,102051.98000000,101911.78000000,102020.99000000,62.99957000,1738399199999,6426351.15905080,11511,21.63521000,2206626.94121980,0
1738399200000,102020.98000000,102020.99000000,101976.95000000,102011.05000000,17.25105000,1738399499999,1759632.74487300,3786,7.97093000,813036.86330980,0
1738399500000,102011.06000000,102047.99000000,101950.31000000,102021.07000000,26.35049000,1738399799999,2687895.98839060,8520,11.62153000,1185494.82011130,0
1738399800000,102021.07000000,102041.15000000,101836.43000000,101962.71000000,95.59038000,1738400099999,9741817.87645440,13502,21.87074000,2229089.10881180,0
1738400100000,101962.71000000,102053.14000000,101962.71000000,102016.85000000,34.84676000,1738400399999,3555042.67388490,5576,17.09001000,1743408.13728420,0
1738400400000,102016.85000000,102016.85000000,101809.87000000,101906.90000000,44.86993000,1738400699999,4572314.70947070,10436,16.97484000,1729001.42333430,0
1738400700000,101906.90000000,101940.00000000,101841.61000000,101856.49000000,36.46728000,1738400999999,3716031.67802810,8323,16.64441000,1696032.53306620,0
1738401000000,101856.49000000,101918.51000000,101800.01000000,101800.01000000,40.00614000,1738401299999,4075032.24132870,5939,21.60144000,2200204.14697530,0
1738401300000,101800.02000000,101888.00000000,101800.01000000,101838.45000000,26.72062000,1738401599999,2721409.83734960,8488,17.33883000,1765840.63762380,0
1738401600000,101838.45000000,101939.99000000,101838.44000000,101916.51000000,23.89412000,1738401899999,2434637.97551190,8575,12.76261000,1300330.84859840,0
1738401900000,101916.50000000,101936.00000000,101813.26000000,101865.14000000,20.73111000,1738402199999,2111630.93786530,7659,9.22279000,939300.74511780,0
1738402200000,101865.14000000,101889.99000000,101697.85000000,101745.88000000,87.31374000,1738402499999,8886218.93417740,12857,23.09348000,2350351.04386140,0
1738402500000,101745.87000000,101769.61000000,101615.55000000,101649.22000000,78.46405000,1738402799999,7977997.17779210,14465,23.52923000,2392657.72310030,0
1738402800000,101649.23000000,101679.99000000,101601.38000000,101620.29000000,37.33573000,1738403099999,3794442.17038840,9448,13.21029000,1342586.98999820,0
1738403100000,101620.29000000,101634.65000000,101541.26000000,101545.61000000,68.26371000,1738403399999,6935025.76120150,12668,19.68194000,1999609.54186200,0
1738403400000,101545.61000000,101600.00000000,101412.00000000,101591.00000000,124.85301000,1738403699999,12673163.30852140,23479,38.70604000,3929006.98713530,0
1738403700000,101590.99000000,101692.50000000,101520.01000000,101675.99000000,49.08860000,1738403999999,4988849.24619480,16289,28.99453000,2946967.49412550,0
1738404000000,101675.99000000,101790.07000000,101675.99000000,101755.65000000,40.35529000,1738404299999,4106409.46257180,12629,25.62251000,2607270.20213070,0
1738404300000,101755.66000000,101883.33000000,101755.66000000,101883.33000000,33.12538000,1738404599999,3373382.82418190,8526,22.65900000,2307359.99994930,0
1738404600000,101883.32000000,101883.33000000,101751.11000000,101820.00000000,31.26506000,1738404899999,3183161.73964070,8979,16.51506000,1681296.61551050,0
1738404900000,101820.01000000,101820.01000000,101708.08000000,101750.35000000,36.44464000,1738405199999,3707634.01392890,8917,18.19997000,1851349.77521710,0
1738405200000,101750.35000000,101939.49000000,101742.96000000,101927.30000000,37.49445000,1738405499999,3818251.16529710,6852,22.46985000,2288374.02413530,0
1738405500000,101927.29000000,101927.30000000,101870.21000000,101872.03000000,37.19286000,1738405799999,3789701.07427600,5444,21.96068000,2237543.76577660,0
1738405800000,101872.02000000,101956.00000000,101872.02000000,101956.00000000,27.84261000,1738406099999,2837530.33914990,9102,17.19352000,1752252.39278440,0
1738406100000,101956.00000000,101984.99000000,101872.66000000,101900.43000000,36.56862000,1738406399999,3727783.57468790,6111,16.12551000,1643995.86119990,0
1738406400000,101900.43000000,101900.44000000,101776.00000000,101776.00000000,33.14191000,1738406699999,3374464.14702930,5472,9.14087000,930625.19881060,0
1738406700000,101776.01000000,101833.63000000,101701.83000000,101713.07000000,22.90461000,1738406999999,2330819.94207380,6577,7.64657000,778033.79562120,0
1738407000000,101713.06000000,101776.00000000,101651.10000000,101776.00000000,32.90066000,1738407299999,3345980.51974710,8429,19.61236000,1994706.01345140,0
1738407300000,101776.00000000,101819.15000000,101626.82000000,101638.00000000,42.63848000,1738407599999,4336285.45201280,6376,8.99860000,915274.49450740,0
1738407600000,101638.00000000,101752.79000000,101638.00000000,101712.01000000,27.28906000,1738407899999,2775049.76369300,8813,17.07005000,1735786.16814600,0
1738407900000,101712.00000000,101823.21000000,101700.55000000,101817.53000000,25.15966000,1738408199999,2560003.61225900,8225,15.87015000,1614869.30434880,0
1738408200000,101817.53000000,101881.44000000,101810.00000000,101881.43000000,23.90983000,1738408499999,2434976.86126710,5428,18.18570000,1852058.30755900,0
1738408500000,101881.43000000,102026.79000000,101881.43000000,102026.79000000,29.80730000,1738408799999,3039080.63186080,8138,20.33785000,2073538.57323030,0
1738408800000,102026.79000000,102026.79000000,101916.50000000,101945.54000000,27.91493000,1738409099999,2846163.73878580,8324,10.76415000,1097468.81904220,0
1738409100000,101945.55000000,101986.68000000,101927.26000000,101980.68000000,21.66896000,1738409399999,2209321.32959050,6359,9.95527000,1015024.96617800,0
1738409400000,101980.67000000,102035.75000000,101970.46000000,101970.47000000,36.05204000,1738409699999,3677680.57298370,5674,13.86014000,1413704.80573300,0
1738409700000,101970.47000000,102048.00000000,101913.02000000,101920.01000000,40.33832000,1738409999999,4113785.49277530,9239,21.75872000,2218987.26167530,0
